10,5,0.25795,5.4308
11,6,0.2313,5.5819
12,7,0.23048,5.8872
13,5,0.24434,9.0818
14,5,0.23677,10.224
15,5,0.24935,11.433
16,3,0.26377,14.937
17,8,0.26234,10.721
18,1,0.25128,19.715
19,2,0.24457,20.089
20,3,0.2397,20.514
21,7,0.2565,17.651
22,7,0.2796,19.136
23,10,0.28682,17.312
24,9,0.27954,19.917
25,10,0.28862,20.237
26,21,0.24724,7.3435
27,21,0.26269,8.8126
28,8,0.25646,26.781
29,24,0.24678,6.8664
30,25,0.24439,6.4582
31,26,0.23981,6.0553
32,27,0.23913,5.6589
33,27,0.25612,6.7373
34,29,0.24313,5.3024
35,30,0.27469,5.3477
36,11,0.30316,31.92
37,29,0.3026,8.5702
38,27,0.28656,12.189
39,27,0.27492,13.288
40,27,0.23918,14.378
41,28,0.23643,14.008
42,28,0.24708,15.117
43,27,0.27001,17.731
44,8,0.25654,44.121
45,21,0.24548,28.753
46,9,0.27245,45.314
47,8,0.27304,47.432
48,7,0.26063,49.73
49,44,0.20007,5.542
50,44,0.23035,6.6548
51,44,0.23968,7.7801
52,47,0.19341,5.5859
53,47,0.22062,6.6885
54,19,0.24561,41.716
55,20,0.24296,41.354
56,20,0.22999,42.449
57,52,0.20337,5.4958
58,52,0.22353,6.5561
59,54,0.21455,5.3982
60,17,0.24362,50.972
61,17,0.25828,52.008
62,50,0.28441,13.407
63,10,0.29675,63.489
64,15,0.30258,58.863
65,10,0.26267,66.212
66,12,0.26874,64.892
67,12,0.27191,66.117
68,16,0.29493,62.546
69,64,0.27326,5.9544
70,16,0.26663,64.748
71,17,0.24462,64.475
72,44,0.23148,32.062
73,18,0.2115,65.293
74,18,0.21102,66.416
75,47,0.2191,32.121
76,19,0.20753,67.202
77,20,0.20799,66.796
78,17,0.25015,72.338
79,17,0.25777,73.441
80,75,0.21543,5.7744
81,75,0.24083,7.0078
82,77,0.19846,6.1159
83,18,0.21533,77.204
84,55,0.19237,34.468
85,19,0.18808,78.341
86,19,0.18798,79.418
87,82,0.18029,6.1467
88,75,0.19352,15.619
89,70,0.19418,22.178
90,75,0.21489,17.936
91,27,0.22055,73.407
92,26,0.21874,76.052
93,26,0.22291,77.853
94,29,0.22992,75.137
95,23,0.23578,84.744
96,23,0.23933,86.018
97,92,0.1416,6.8593
98,93,0.13981,6.3172
99,93,0.13353,7.6156
100,95,0.12364,6.3878
101,95,0.12397,7.6803
102,97,0.10149,6.4518
103,98,0.10191,6.5119
104,99,0.10454,6.5186
105,100,0.096106,6.562
106,99,0.1038,9.1353
107,102,0.10156,6.6106
108,103,0.09769,6.6427
109,10,0.22647,120.34
110,44,0.21435,79.724
111,49,0.20857,75.539
112,49,0.22102,76.899
113,61,0.23239,65.234
114,75,0.22718,49.786
115,69,0.23105,57.749
116,28,0.1858,105.28
117,89,0.20387,37.072
118,90,0.20536,37.252
119,90,0.1839,38.594
120,90,0.17533,39.92
121,88,0.16556,43.58
122,87,0.16534,46.059
123,86,0.16984,48.477
124,87,0.16298,48.67
125,85,0.1602,52.232
126,85,0.16474,53.541
127,84,0.17479,55.891
128,84,0.15995,57.189
129,84,0.15366,58.499
130,125,0.15774,6.5188
131,44,0.20107,107.78
132,86,0.16085,60.181
133,86,0.16813,61.435
134,86,0.17383,62.66
135,114,0.2076,27.458
136,117,0.19955,24.602
137,44,0.19403,115.04
138,117,0.2164,26.978
139,112,0.22305,34.965
140,112,0.22796,36.103
141,26,0.21463,139.92
142,116,0.23696,32.773
143,137,0.21461,6.7232
144,109,0.2178,44.441
145,137,0.21156,8.7597
146,131,0.22255,17.501
147,117,0.21872,37.456
148,133,0.18432,17.866
149,134,0.20985,18.038
150,135,0.21459,18.168
151,136,0.21935,18.276
152,89,0.21926,81.113
153,90,0.22072,81.139
154,136,0.22747,21.835
155,139,0.22561,19.361
156,136,0.19551,23.911
157,134,0.19828,27.495
158,132,0.19559,30.997
159,132,0.19466,32.215
160,130,0.18188,35.791
161,145,0.23855,19.58
162,131,0.19755,36.669
163,89,0.22705,93.436
164,156,0.24814,9.1925
165,116,0.23685,59.954
166,116,0.23254,60.992
167,131,0.23191,42.258
168,163,0.2318,5.5123
169,84,0.17659,105.75
170,128,0.17756,49.995
171,128,0.17283,51.391
172,86,0.18045,107.84
173,157,0.21334,19.203
174,145,0.2047,35.805
175,99,0.18552,95.788
176,105,0.1631,89.41
177,94,0.1691,104.62
178,103,0.12041,94.559
179,103,0.11899,95.62
180,103,0.12177,96.689
181,95,0.1391,108.08
182,95,0.13736,109.18
183,95,0.15303,110.28
184,95,0.15134,111.37
185,180,0.1928,5.5157
186,181,0.18009,5.5785
187,182,0.18564,5.6245
188,182,0.18022,6.7899
189,116,0.18517,89.272
190,116,0.19146,90.458
191,116,0.19668,91.633
192,137,0.2131,65.794
193,136,0.19486,68.15
194,132,0.17567,74.225
195,134,0.1761,72.958
196,134,0.18847,74.17
197,134,0.19088,75.393
198,122,0.18668,92.094
199,174,0.18733,29.788
200,174,0.17799,31.039
201,90,0.16388,138.46
202,175,0.17407,32.162
203,176,0.16472,31.993
204,175,0.16591,34.758
205,188,0.1694,20.982
206,178,0.16155,33.415
207,189,0.17774,22.493
208,188,0.16881,25.008
209,96,0.1259,141.68
210,95,0.12895,144.35
211,9,0.21944,248.89
212,116,0.15585,119.24
213,9,0.21419,251.64
214,9,0.21502,253
215,109,0.1513,132.92
216,98,0.13627,148.78
217,211,0.15381,8.2131
218,212,0.16182,8.168
219,214,0.15694,6.8314
220,215,0.13638,6.8353
221,97,0.12648,156.88
222,97,0.11569,158.26
223,97,0.11997,159.66
224,210,0.14062,19.254
225,220,0.12496,6.9755
226,210,0.13453,22.047
227,222,0.1251,7.0813
228,222,0.12586,8.5405
229,95,0.14892,170.79
230,95,0.15182,172.26
231,118,0.22401,143.19
232,112,0.23078,152.84
233,123,0.21699,139.46
234,117,0.23434,148.94
235,116,0.20254,151.76
236,116,0.19508,153.26
237,207,0.19975,42.979
238,207,0.21417,44.407
239,116,0.20872,157.66
240,235,0.17806,7.337
241,236,0.16751,7.3502
242,205,0.20613,53.003
243,189,0.22921,74.311
244,190,0.2331,74.602
245,240,0.17423,7.4231
246,191,0.22048,76.368
247,190,0.21674,79
248,208,0.16551,57.781
249,242,0.17868,10.246
250,206,0.20126,63.36
251,99,0.21877,197.98
252,175,0.23528,103.62
253,248,0.15864,7.1645
254,248,0.17754,8.5669
255,250,0.17898,7.0665
256,93,0.1979,212.58
257,248,0.19685,12.711
258,91,0.21245,219
259,152,0.29105,141.62
260,247,0.25463,18.891
261,91,0.26388,223.03
262,239,0.27919,33.323
263,258,0.26239,6.7467
264,189,0.28909,104.49
265,243,0.29036,31.526
266,243,0.27073,32.891
267,196,0.27046,100.17
268,158,0.26314,147.2
269,195,0.25501,104.05
270,194,0.24447,106.65
271,158,0.25539,151.26
272,200,0.22868,101.95
273,193,0.26318,111.93
274,147,0.26899,168.56
275,156,0.25604,158.93
276,157,0.2384,159.06
277,135,0.24091,186.72
278,162,0.26606,156.36
279,152,0.24466,168.81
280,246,0.2627,47.562
281,242,0.23159,54.796
282,243,0.25684,54.706
283,174,0.30294,148.03
284,136,0.30071,195.14
285,158,0.30384,170.46
286,87,0.28261,261.83
287,86,0.29531,264.32
288,276,0.31081,16.579
289,283,0.32097,8.3317
290,243,0.28792,65.744
291,244,0.28612,65.628
292,280,0.29262,16.472
293,280,0.29613,17.797
294,192,0.27666,141.85
295,234,0.28528,85.77
296,270,0.28209,35.499
297,286,0.27846,14.894
298,127,0.25426,225.43
299,130,0.27912,222.85
300,132,0.28221,221.69
301,129,0.26082,226.82
302,129,0.26429,228.16
303,298,0.20847,6.6607
304,298,0.22641,8.0014
305,299,0.22383,8.0006
306,300,0.20668,7.9957
307,300,0.23092,9.3351
308,136,0.24269,227.51
309,134,0.29061,231.26
310,271,0.32096,52.878
311,195,0.28774,161.01
312,134,0.27945,235.32
313,306,0.25843,9.4729
314,194,0.31305,166.34
315,145,0.3193,227.11
316,244,0.28229,99.286
317,153,0.3421,219.14
318,259,0.2544,80.077
319,145,0.31914,232.59
320,315,0.21562,6.8251
321,315,0.22771,8.1659
322,317,0.22406,6.7175
323,318,0.23165,6.6893
324,318,0.21416,8.0065
325,320,0.21111,6.5924
326,246,0.24831,109.65
327,321,0.23463,7.7954
328,321,0.25215,9.0729
329,321,0.25311,10.336
330,321,0.25916,11.581
331,324,0.22456,8.8652
332,198,0.26794,185.04
333,86,0.26999,325.48
334,132,0.30319,266.54
335,330,0.25854,6.107
336,232,0.2846,142.59
337,231,0.26503,145.25
338,231,0.25939,146.38
339,212,0.24645,174.18
340,102,0.27157,313.44
341,102,0.26581,314.6
342,99,0.26075,319.64
343,101,0.2501,318.22
344,103,0.22396,316.71
345,340,0.2015,5.9518
346,341,0.20835,5.9811
347,339,0.26207,9.574
348,343,0.23316,6.0555
349,343,0.23944,7.2902
350,102,0.25444,325.11
351,108,0.24204,318.35
352,347,0.27072,6.2172
353,347,0.27271,7.4835
354,346,0.25937,9.973
355,116,0.21937,312.29
356,116,0.21148,313.53
357,116,0.19799,314.77
358,116,0.20428,316.01
359,116,0.20754,317.26
360,116,0.20658,318.51
361,208,0.24328,206.72
362,208,0.24749,207.99
