201,131,0.23847,84.089
211,101,0.25097,138.05
221,101,0.25353,151.75
231,101,0.28281,166.05
241,191,0.32159,68.988
251,191,0.32744,83.591
261,251,0.36087,14.461
271,131,0.3303,183.42
281,181,0.34944,136.66
291,281,0.38773,13.799
301,131,0.37386,224.22
311,271,0.39979,54.211
321,251,0.3597,95.908
331,131,0.3528,264.11
341,191,0.37674,204.1
351,111,0.39251,314.29
361,111,0.33373,326.61
371,191,0.31929,241.08
381,191,0.2759,253.93
391,191,0.28185,266.47
401,91,0.30693,403.56
411,101,0.32275,402.48
421,131,0.25032,373.98
431,101,0.35527,426.21
441,71,0.43983,473.3
451,311,0.60043,168.7
461,311,0.65099,170.94
471,311,0.64935,173.42
481,271,0.6124,225.68
491,481,0.55223,14.076
501,461,0.62027,53.119
511,461,0.54329,65.228
521,81,0.59347,459.58
531,51,0.42152,481.14
541,531,0.35882,11.456
551,411,0.39127,101.19
561,421,0.32751,102.48
571,111,0.29152,367.6
581,101,0.30674,368.94
591,221,0.30498,220.96
601,121,0.36312,322.63
611,121,0.36978,312.69
621,131,0.39844,292.35
631,61,0.39608,367.63
641,121,0.39307,293.25
651,81,0.40992,333.36
661,651,0.49482,12.01
671,661,0.50484,11.701
681,11,0.49198,390.28
691,101,0.39962,291.48
701,221,0.42911,190.24
711,131,0.39457,253.1
721,171,0.38922,224.41
731,41,0.4148,346.04
741,251,0.42533,212.06
751,421,0.42869,264.1
761,751,0.40507,11.857
771,161,0.37888,288.85
781,131,0.34343,323.63
791,121,0.2772,344.06
801,131,0.25093,348.34
811,121,0.27728,368.27
821,121,0.36535,378.45
831,151,0.42799,357.55
841,831,0.40344,11.503
851,831,0.29294,24.164
861,841,0.49025,24.531
871,301,0.56807,298.09
