101,11,0.19034,108.51
111,91,0.20598,26.517
121,91,0.18673,40.062
131,51,0.19601,99.998
141,111,0.22296,38.546
151,111,0.22469,51.027
161,131,0.18474,35.533
171,131,0.19171,47.491
181,101,0.13269,100.41
191,111,0.17783,98.483
201,131,0.18213,84.089
211,101,0.13431,138.05
221,101,0.13302,151.75
231,91,0.21777,179.22
241,11,0.22345,289.31
251,101,0.20341,195.4
261,91,0.26388,223.03
271,161,0.26037,147.93
281,241,0.25161,56.268
291,231,0.2606,84.814
301,271,0.28579,40.806
311,271,0.30251,54.211
321,291,0.28733,40.443
331,121,0.28408,277.25
341,101,0.276,315.91
351,181,0.26235,227.22
361,101,0.2415,339.92
371,121,0.22087,325.97
381,241,0.19588,185.27
391,181,0.18247,277.84
401,231,0.23176,225.11
411,101,0.20524,402.48
421,1,0.22959,532.66
431,91,0.27014,439.31
441,71,0.347,473.3
451,61,0.49647,490.07
461,301,0.62121,183.46
471,271,0.6085,223.57
481,271,0.56262,225.68
491,471,0.58485,27.869
501,481,0.57229,27.143
511,461,0.56625,65.228
521,81,0.49754,459.58
531,421,0.34912,101.47
541,51,0.32194,469.7
551,221,0.24173,263.21
561,421,0.21961,102.48
571,221,0.22005,241.8
581,221,0.21045,231.31
591,211,0.2113,232.53
601,121,0.27095,322.63
611,121,0.2943,312.69
621,421,0.3184,142.13
631,421,0.31019,152.72
641,71,0.3209,349.88
651,421,0.36035,175.67
661,371,0.44397,161.55
671,61,0.41914,342.65
681,581,0.35845,109.49
691,581,0.29261,119.58
701,221,0.26916,190.24
711,1,0.3329,379.3
721,421,0.32367,256.3
731,91,0.29305,300.65
741,191,0.27149,235.57
751,111,0.30836,305.27
761,191,0.29958,258.54
771,121,0.26866,319.72
781,121,0.29491,331.69
791,121,0.23766,344.06
801,81,0.23057,391.19
811,61,0.22973,420.31
821,591,0.27233,184.33
831,151,0.32988,357.55
841,91,0.3098,396.1
851,831,0.27312,24.164
861,731,0.52837,98.693
871,801,0.46305,50.8
