20,18,0.23986,2.9021
21,19,0.22098,2.9542
22,20,0.23482,2.9708
23,21,0.23828,2.9674
24,22,0.23049,2.9685
25,23,0.23659,2.9267
26,24,0.23085,2.8892
27,25,0.25096,2.9185
28,26,0.23657,2.9612
29,27,0.22243,2.5082
30,28,0.23747,2.0476
31,29,0.23924,2.0781
32,30,0.23023,2.1193
33,31,0.21484,2.1511
34,32,0.2339,2.1516
35,33,0.24085,2.1501
36,34,0.24776,2.1794
37,35,0.24864,2.1909
38,36,0.24164,2.1986
39,37,0.22872,2.2098
40,38,0.27661,2.189
41,39,0.25874,2.2118
42,40,0.23085,2.2316
43,41,0.22243,2.2316
44,42,0.20891,2.2292
45,43,0.20989,2.209
46,44,0.21699,2.2087
47,45,0.2158,2.21
48,46,0.22604,2.2367
49,47,0.19582,2.2299
50,48,0.22262,2.2094
51,49,0.21993,2.238
52,50,0.18827,2.2432
53,51,0.18793,2.2205
54,52,0.20547,2.2134
55,53,0.19701,2.2176
56,54,0.21618,2.2024
57,55,0.18957,2.1756
58,56,0.20639,2.1403
59,57,0.20036,2.1159
60,58,0.19664,2.1027
61,17,0.34364,52.008
62,17,0.36099,53.477
63,61,0.26811,2.9083
64,62,0.29327,2.8148
65,62,0.37371,4.1622
66,64,0.3552,2.5944
67,65,0.33924,2.4728
68,66,0.33289,2.3489
69,67,0.34154,2.1342
70,68,0.33425,2.2024
71,69,0.3164,2.2293
72,70,0.30242,2.0395
73,71,0.30736,2.1954
74,72,0.25265,2.3165
75,73,0.22363,2.1775
76,74,0.22318,2.2196
77,75,0.20717,2.2286
78,76,0.21009,2.3264
79,77,0.19685,2.3661
80,78,0.19811,2.2833
81,79,0.20981,2.4132
82,80,0.20401,2.57
83,81,0.19661,2.7282
84,82,0.1975,2.9104
85,83,0.17377,2.5701
86,84,0.14759,2.1285
87,85,0.14471,2.185
88,86,0.14279,2.2356
89,26,0.2786,72.505
90,26,0.30005,73.674
91,89,0.17232,2.3706
92,90,0.19623,2.3779
93,91,0.21135,2.9776
94,92,0.19716,3.0625
95,93,0.17653,2.5145
96,94,0.16297,2.5277
97,95,0.15391,2.5435
98,96,0.14475,2.5284
99,97,0.14752,2.5577
100,98,0.14298,2.5851
101,99,0.14324,2.5792
102,100,0.14087,2.6074
103,101,0.1558,2.6342
104,102,0.15686,2.6246
105,103,0.16238,2.6352
106,104,0.16723,2.6168
107,105,0.15777,2.656
108,106,0.1644,2.7207
109,6,0.2643,124.67
110,6,0.27804,126.04
111,16,0.30476,115.8
112,19,0.28059,113.04
113,19,0.27263,114.43
114,112,0.18041,2.7714
115,110,0.24839,6.8512
116,110,0.24023,8.2165
117,115,0.20843,2.6905
118,116,0.1878,2.6734
119,117,0.1789,2.691
120,87,0.24234,43.364
121,87,0.24537,44.708
122,120,0.17907,2.6946
123,121,0.17309,2.6613
124,122,0.15995,2.6114
125,123,0.17075,2.6784
126,124,0.17166,2.6862
127,125,0.17054,2.6079
128,126,0.18849,2.5975
129,127,0.17078,2.6079
130,128,0.16843,2.6124
131,125,0.22289,7.8195
132,130,0.1481,2.508
133,131,0.1546,2.4611
134,132,0.15059,2.479
135,133,0.15968,2.4246
136,134,0.15669,2.3967
137,88,0.24642,64.003
138,136,0.17742,2.376
139,137,0.1666,2.3587
140,138,0.19385,2.3017
141,139,0.22092,2.2211
142,140,0.23677,2.1705
143,141,0.23386,2.1438
144,142,0.20896,2.0842
145,143,0.2057,2.0372
146,144,0.25125,2.4928
147,135,0.28104,14.06
148,146,0.26369,2.8297
149,136,0.26877,15.645
150,148,0.259,2.7336
151,149,0.27214,2.642
152,150,0.27324,2.5264
153,151,0.27499,2.4302
154,152,0.26628,2.3631
155,153,0.24152,2.2092
156,154,0.23503,2.0893
157,155,0.22683,2.2346
158,156,0.23718,2.2411
159,157,0.2212,2.2554
160,132,0.25001,33.295
161,132,0.24285,34.332
162,76,0.26177,107.78
163,77,0.23032,107.97
164,78,0.24372,107.94
165,163,0.18292,2.2359
166,164,0.20842,2.0425
167,165,0.23377,2.0996
168,86,0.27331,102.33
169,85,0.24244,104.7
170,86,0.25901,105
171,169,0.26397,2.7721
172,86,0.26818,107.84
173,87,0.2533,108.16
174,89,0.26578,107.32
175,173,0.2481,2.8689
176,174,0.24383,2.8956
177,175,0.25359,2.4777
178,176,0.25265,2.5165
179,177,0.20621,2.5647
180,178,0.19446,2.1297
181,179,0.19542,2.1544
182,180,0.20132,2.1803
183,181,0.19913,2.1941
184,182,0.19247,2.1961
185,183,0.18468,2.2355
186,184,0.1909,2.2882
187,185,0.18724,2.289
188,186,0.17296,2.3056
189,187,0.1753,2.3289
190,188,0.15375,2.3503
191,189,0.1474,2.3613
192,116,0.24593,92.852
193,116,0.24732,94.03
194,114,0.2441,97.963
195,123,0.22669,87.113
196,124,0.1956,87.027
197,195,0.15607,2.4366
198,196,0.15822,2.4611
199,197,0.15759,2.5001
200,135,0.25973,77.945
201,136,0.26875,78.018
202,200,0.19245,2.5534
203,200,0.23011,3.8497
204,201,0.23896,3.8807
205,192,0.25985,16.238
206,192,0.26057,17.571
207,205,0.22354,2.6747
208,90,0.2635,147.67
209,91,0.27698,148.44
210,208,0.24742,3.3756
211,209,0.24905,2.7753
212,210,0.20957,2.7488
213,211,0.19969,2.7457
214,109,0.25389,131.55
215,213,0.18924,2.7414
216,214,0.19782,2.7415
217,215,0.18528,2.726
218,216,0.18662,2.6885
219,217,0.19629,2.7317
220,216,0.24695,5.4675
221,219,0.19791,2.7543
222,220,0.18882,2.7587
223,98,0.22209,158.41
224,99,0.2047,158.51
225,223,0.19387,2.8149
226,224,0.18323,2.793
227,225,0.1975,2.8644
228,226,0.19295,2.9474
229,227,0.2122,2.9004
230,107,0.29154,156.66
231,220,0.29948,15.685
232,115,0.28141,148.71
233,115,0.2824,150.17
234,232,0.20083,2.9256
235,233,0.22239,2.9602
236,232,0.30562,5.9188
237,235,0.19551,2.9727
238,236,0.20132,2.901
239,237,0.19618,2.9295
240,238,0.19712,2.9365
241,239,0.1854,2.9475
242,240,0.18128,2.9852
243,241,0.19013,2.9623
244,242,0.18175,2.9672
245,243,0.19151,2.9482
246,244,0.18855,2.9408
247,244,0.21376,4.3987
248,246,0.20883,2.8958
249,247,0.22735,2.8805
250,248,0.20747,2.8867
251,249,0.21718,2.8846
252,250,0.21309,2.8665
253,251,0.22825,2.8373
254,252,0.2288,2.8138
255,253,0.2441,2.7887
256,254,0.23524,2.7407
257,255,0.30437,2.7583
258,251,0.29935,10.424
259,251,0.30534,11.777
260,250,0.35747,14.566
261,89,0.3677,225.41
262,260,0.28173,2.6471
263,123,0.35455,183.05
264,262,0.25431,2.7613
265,262,0.33043,4.1126
266,264,0.25485,2.7169
267,265,0.27428,2.7265
268,266,0.29269,2.7203
269,267,0.30607,2.6681
270,268,0.30401,2.6941
271,269,0.28352,2.7488
272,270,0.28513,2.6994
273,124,0.31344,195.32
274,124,0.3187,196.68
275,273,0.27241,2.7404
276,274,0.26443,2.6891
277,193,0.36516,117.4
278,232,0.37197,65.467
279,138,0.35345,185.91
280,92,0.37789,247.74
281,279,0.31207,2.6972
282,280,0.29775,2.7257
283,90,0.39626,254.18
284,192,0.33908,128.2
285,214,0.35401,100.46
286,214,0.32649,101.85
287,285,0.2917,2.7691
288,284,0.41495,5.5484
289,284,0.4028,6.9129
290,281,0.36912,12.438
291,281,0.38773,13.799
292,290,0.29661,2.7077
293,291,0.31598,2.6718
294,283,0.41237,15.072
295,201,0.41157,132.14
296,163,0.41129,179.67
297,49,0.38955,321.1
298,296,0.29191,2.6694
299,297,0.26605,2.667
300,298,0.2522,2.677
301,299,0.26605,2.6673
302,300,0.25352,2.6599
303,301,0.25722,2.6597
304,302,0.25928,2.6645
305,303,0.25144,2.6735
306,304,0.2443,2.6713
307,305,0.23707,2.6778
308,306,0.2317,2.6925
309,307,0.2061,2.7025
310,308,0.19455,2.708
311,309,0.2086,2.6911
312,310,0.20508,2.7065
313,311,0.24377,2.7399
314,312,0.26839,2.7435
315,312,0.30592,4.1289
316,313,0.30315,4.1437
317,315,0.30829,2.7585
318,316,0.27782,2.7311
319,317,0.24913,2.7146
320,318,0.2568,2.7134
321,319,0.24902,2.6929
322,320,0.23129,2.6509
323,321,0.23383,2.635
324,322,0.22406,2.6423
325,323,0.2416,2.6166
326,324,0.23078,2.5713
327,325,0.21654,2.5442
328,326,0.21516,2.5501
329,327,0.22444,2.5417
330,328,0.23169,2.5096
331,329,0.21986,2.4819
332,131,0.33685,265.33
333,131,0.32956,266.55
334,332,0.23928,2.4367
335,332,0.28749,3.6433
336,89,0.36758,325.66
337,192,0.35045,198.26
338,336,0.2252,2.3474
339,337,0.20297,2.3567
340,338,0.22053,2.3855
341,339,0.21758,2.3699
342,340,0.2122,2.3711
343,341,0.22619,2.3784
344,342,0.21469,2.3571
345,343,0.23555,2.3877
346,205,0.38837,192.43
347,345,0.26923,2.4396
348,346,0.26049,2.4527
349,347,0.298,2.4635
350,348,0.2646,2.4835
351,349,0.31611,2.4899
352,349,0.33588,3.7539
353,116,0.34039,309.86
354,116,0.32073,311.06
355,353,0.27287,2.5508
356,354,0.27898,2.5837
357,352,0.35839,6.4142
358,356,0.29519,2.5964
359,357,0.25617,2.6101
360,358,0.22821,2.6249
361,359,0.20307,2.6318
362,360,0.20494,2.6402
363,361,0.24228,2.6485
364,362,0.23923,2.6615
365,363,0.23902,2.6766
366,364,0.25606,2.686
367,365,0.23666,2.6847
368,366,0.24387,2.6954
369,367,0.20488,2.7013
370,192,0.30443,238.55
371,137,0.35089,305.63
372,370,0.2331,2.7101
373,371,0.23503,2.7003
374,372,0.22754,2.6925
375,200,0.27768,235.28
376,120,0.29762,333.76
377,122,0.29038,332.38
378,376,0.21114,2.6796
379,377,0.18893,2.6426
380,192,0.27897,251.44
381,191,0.2759,253.93
382,190,0.27694,256.36
383,189,0.30041,258.8
384,189,0.28429,260.06
385,383,0.20602,2.5939
386,384,0.20231,2.5825
387,385,0.20194,2.586
388,386,0.20422,2.591
389,387,0.19602,2.5975
390,388,0.2136,2.5872
391,389,0.2019,2.5766
392,390,0.20924,2.5695
393,391,0.21211,2.5657
394,392,0.19249,2.5779
395,393,0.21264,2.5833
396,95,0.29539,391.9
397,93,0.2909,395.66
398,91,0.2883,399.87
399,90,0.29694,402.28
400,89,0.29353,404.7
401,399,0.26371,2.5506
402,400,0.2515,2.5109
403,401,0.25357,2.5004
404,191,0.29949,282.67
405,403,0.22011,2.4937
406,404,0.22192,2.4718
407,405,0.22062,2.4518
408,406,0.2151,2.4387
409,407,0.22002,2.4546
410,408,0.22848,2.4431
411,409,0.23618,2.4319
412,191,0.30436,292.27
413,190,0.257,294.63
414,190,0.26529,295.8
415,204,0.30393,279.74
416,201,0.27316,284.75
417,201,0.2548,285.88
418,199,0.26535,289.48
419,127,0.26064,377.04
420,124,0.24161,382.05
421,419,0.18557,2.1385
422,132,0.24137,373.8
423,133,0.21929,373.56
424,88,0.22741,433.79
425,89,0.23974,434.06
426,90,0.26559,434.29
427,90,0.29324,435.65
428,406,0.31558,26.672
429,223,0.31741,270.28
430,428,0.2212,2.4821
431,429,0.21081,2.3362
432,430,0.25125,2.1461
433,431,0.25712,2.2851
434,432,0.22201,2.3892
435,433,0.2404,2.1717
436,192,0.31486,319.27
437,193,0.32486,319.12
438,75,0.42891,465.97
439,16,0.41746,536.95
440,438,0.30361,2.1197
441,124,0.42893,406.26
442,440,0.32968,2.2146
443,164,0.50336,359.62
444,304,0.5363,174.12
445,441,0.51136,4.6615
446,444,0.4032,2.396
447,444,0.47849,3.484
448,445,0.47172,3.2906
449,447,0.34596,2.3288
450,447,0.44301,3.5625
451,449,0.37789,2.503
452,448,0.50304,5.002
453,169,0.60021,357.42
454,169,0.60945,357.46
455,453,0.39882,2.8893
456,453,0.4456,3.897
457,455,0.38842,2.0457
458,456,0.3651,2.0861
459,457,0.36983,2.124
460,458,0.34369,2.1753
461,459,0.36931,2.2191
462,458,0.39912,4.4158
463,461,0.39449,2.2636
464,462,0.39319,2.3072
465,463,0.3689,2.3575
466,464,0.44177,2.3995
467,465,0.4156,2.4308
468,466,0.39804,2.4731
469,467,0.41973,2.5248
470,468,0.45036,2.575
471,469,0.40912,2.6103
472,470,0.38501,2.6401
473,471,0.39689,2.6765
474,471,0.50161,4.0352
475,473,0.42117,2.742
476,474,0.41785,2.7761
477,475,0.42782,2.7845
478,476,0.41846,2.7928
479,476,0.47394,4.2003
480,476,0.49866,5.5874
481,479,0.41592,2.7823
482,478,0.47441,5.6143
483,481,0.42711,2.8393
484,482,0.41042,2.821
485,483,0.34483,2.8127
486,484,0.37153,2.8114
487,485,0.33793,2.8101
488,486,0.34757,2.8184
489,487,0.34176,2.8243
490,488,0.36843,2.8056
491,489,0.35701,2.7893
492,490,0.37134,2.7886
493,491,0.37037,2.7789
494,492,0.44331,2.7513
495,493,0.40602,2.7253
496,494,0.43334,2.6996
497,495,0.41917,2.6719
498,496,0.44442,2.6109
499,497,0.41698,2.5149
500,498,0.4022,2.4411
501,499,0.41587,2.3782
502,500,0.38833,2.3054
503,501,0.37861,2.2343
504,502,0.38277,2.1649
505,503,0.35768,2.0871
506,504,0.43093,2.034
507,467,0.59696,52.843
508,467,0.63141,54.279
509,507,0.52,2.8035
510,508,0.49383,2.6607
511,509,0.46435,2.5802
512,510,0.42906,2.5474
513,510,0.49004,3.7781
514,511,0.45691,3.6935
515,513,0.41976,2.3151
516,514,0.41532,2.154
517,515,0.46974,2.2567
518,515,0.52895,3.3824
519,517,0.55006,2.2038
520,518,0.52245,2.1374
521,519,0.50143,2.1124
522,520,0.48964,2.106
523,521,0.58491,2.156
524,522,0.52184,2.2842
525,523,0.41609,2.4386
526,524,0.39051,2.3148
527,525,0.35837,2.2179
528,526,0.38983,2.406
529,527,0.36089,2.5513
530,528,0.35139,2.676
531,529,0.31204,2.7578
532,530,0.27193,2.8172
533,531,0.23808,2.8887
534,532,0.21048,2.9551
535,533,0.19337,2.5008
536,534,0.16818,2.0195
537,535,0.19162,2.0349
538,536,0.15119,2.0413
539,537,0.18198,2.0238
540,538,0.18577,2.0077
541,539,0.18901,2.0077
542,540,0.19128,2.0138
543,541,0.20662,2.0258
544,542,0.19596,2.0367
545,543,0.18418,2.0505
546,544,0.18645,2.0609
547,545,0.19475,2.0779
548,546,0.18162,2.0971
549,547,0.18831,2.1085
550,548,0.21614,2.12
551,549,0.23891,2.1375
552,550,0.26856,2.1501
553,551,0.25952,2.1612
554,552,0.23805,2.1761
555,553,0.21736,2.1978
556,554,0.17197,2.2155
557,555,0.16038,2.225
558,556,0.16069,2.2431
559,557,0.17418,2.2572
560,558,0.18267,2.2566
561,559,0.22331,2.2576
562,560,0.20728,2.2634
563,561,0.19529,2.2844
564,562,0.19181,2.2869
565,563,0.18166,2.2689
566,564,0.19184,2.2677
567,565,0.19942,2.2662
568,566,0.1826,2.2539
569,567,0.17385,2.2422
570,568,0.17675,2.2444
571,569,0.16418,2.2512
572,570,0.17017,2.2548
573,571,0.19097,2.2404
574,572,0.19699,2.2329
575,573,0.22517,2.2379
